date_time,platform,song_id,user_id
2019-01-24,app,1659,1728
2019-01-18,app,1354,1290
2019-01-20,app,1539,1968
2019-01-28,app,1150,1492
2019-01-29,desktop,807,1785
2019-01-01,app,80,1794
2019-01-15,desktop,595,984
2019-01-08,app,1973,1731
2019-01-29,app,965,1298
2019-01-06,app,1706,1176
2019-01-19,app,1276,1892
2019-01-21,app,1931,679
2019-01-11,desktop,48,614
2019-01-06,mobile,385,1084
2019-01-01,app,1720,656
2019-01-22,desktop,88,1233
2019-01-08,mobile,722,517
2019-01-05,desktop,229,246
2019-01-14,mobile,1012,66
2019-01-04,app,1092,1318
2019-01-15,desktop,1619,1537
2019-01-01,desktop,75,1278
2019-01-17,desktop,1258,1025
2019-01-13,mobile,1628,317
2019-01-14,desktop,452,1691
2019-01-23,desktop,519,980
2019-01-23,mobile,1610,1780
2019-01-13,mobile,1649,808
2019-01-06,mobile,1501,402
2019-01-28,mobile,1211,1416
2019-01-06,app,346,882
2019-01-28,app,863,50
2019-01-26,mobile,404,1822
2019-01-23,app,704,1683
2019-01-19,desktop,1862,1157
2019-01-22,app,1401,529
2019-01-08,desktop,1199,1786
2019-01-24,app,38,831
2019-01-07,desktop,246,1972
2019-01-25,mobile,412,622
2019-01-29,app,972,624
2019-01-25,desktop,1613,1162
2019-01-17,desktop,1995,198
2019-01-09,app,1859,1765
2019-01-12,desktop,1439,770
2019-01-22,mobile,233,1198
2019-01-03,app,1594,1175
2019-01-13,desktop,337,1210
2019-01-18,mobile,39,568
2019-01-25,desktop,1152,953
2019-01-20,app,1414,1345
2019-01-27,app,1646,1547
2019-01-15,mobile,359,1891
2019-01-18,app,1179,1734
2019-01-12,app,766,510
2019-01-23,desktop,1730,611
2019-01-10,app,1593,838
2019-01-23,app,822,1386
2019-01-06,desktop,258,1380
2019-01-14,desktop,1779,110
2019-01-29,desktop,534,189
2019-01-01,mobile,656,650
2019-01-21,app,262,513
2019-01-03,mobile,1822,1194
2019-01-12,mobile,1721,480
2019-01-25,desktop,165,1502
2019-01-24,app,347,952
2019-01-17,mobile,1344,3
2019-01-08,app,1757,533
2019-01-20,desktop,1585,1381
2019-01-07,app,570,367
2019-01-22,app,20,214
2019-01-01,desktop,1080,1443
2019-01-20,mobile,230,86
2019-01-25,app,1907,1691
2019-01-05,app,1623,1246
2019-01-28,mobile,293,1520
2019-01-17,desktop,257,1546
2019-01-04,desktop,66,550
2019-01-22,desktop,1116,56
2019-01-08,mobile,1581,1063
2019-01-13,desktop,61,1489
2019-01-02,mobile,516,527
2019-01-09,app,1682,308
2019-01-15,app,1656,182
2019-01-17,app,1649,758
2019-01-16,app,1983,173
2019-01-04,desktop,217,806
2019-01-12,desktop,1798,495
2019-01-09,mobile,757,504
2019-01-03,app,1662,928
2019-01-12,desktop,531,55
2019-01-08,desktop,686,1655
2019-01-08,app,1154,81
2019-01-05,desktop,1761,1027
2019-01-20,mobile,996,675
2019-01-08,app,911,1092
2019-01-09,desktop,1139,636
2019-01-11,app,135,110
2019-01-13,app,798,1227
2019-01-29,mobile,1489,1336
2019-01-21,desktop,636,859
2019-01-26,app,1297,1475
2019-01-25,app,1040,638
2019-01-24,desktop,564,1112
2019-01-19,desktop,1039,249
2019-01-07,desktop,247,1122
2019-01-01,mobile,381,808
2019-01-16,app,1608,567
2019-01-15,app,1618,1597
2019-01-04,desktop,1357,1392
2019-01-14,desktop,410,160
2019-01-06,desktop,669,204
2019-01-29,desktop,329,920
2019-01-11,app,1845,1032
2019-01-20,mobile,1588,944
2019-01-20,desktop,1901,1084
2019-01-13,mobile,1614,1063
2019-01-24,app,1642,178
2019-01-14,desktop,891,1287
2019-01-17,desktop,249,1387
2019-01-03,app,138,1681
2019-01-20,desktop,24,437
2019-01-12,desktop,419,1618
2019-01-06,app,80,1886
2019-01-30,mobile,1857,532
2019-01-01,app,1167,290
2019-01-23,mobile,1741,1863
2019-01-21,desktop,1535,897
2019-01-26,mobile,1937,1146
2019-01-28,mobile,88,930
2019-01-15,mobile,18,819
2019-01-05,mobile,984,496
2019-01-27,app,1263,1491
2019-01-04,desktop,1821,665
2019-01-12,app,1737,1808
2019-01-10,mobile,198,1428
2019-01-05,mobile,7,987
2019-01-25,mobile,1754,607
2019-01-17,app,840,418
2019-01-26,mobile,1187,1540
2019-01-23,app,351,1920
2019-01-08,mobile,15,1800
2019-01-03,app,616,255
2019-01-08,mobile,279,1343
2019-01-19,app,591,425
2019-01-04,desktop,40,965
2019-01-18,mobile,357,1553
2019-01-14,mobile,783,608
2019-01-02,app,729,457
2019-01-15,desktop,262,1651
2019-01-28,mobile,649,1217
2019-01-18,desktop,196,62
2019-01-27,mobile,1518,1707
2019-01-20,mobile,1241,1137
2019-01-24,app,559,113
2019-01-29,app,846,1179
2019-01-07,mobile,1557,970
2019-01-20,desktop,44,1045
2019-01-11,app,1976,873
2019-01-30,desktop,1449,135
2019-01-28,mobile,167,115
2019-01-19,mobile,145,1726
2019-01-11,mobile,426,50
2019-01-25,app,855,353
2019-01-11,app,88,505
2019-01-01,app,1293,1834
2019-01-13,app,1952,1424
2019-01-20,mobile,1493,1799
2019-01-25,mobile,1282,481
2019-01-18,desktop,968,1468
2019-01-26,desktop,18,1796
2019-01-20,app,3,1771
2019-01-20,mobile,836,1231
2019-01-24,app,108,850
2019-01-19,app,77,66
2019-01-19,desktop,1886,493
2019-01-24,mobile,1686,1
2019-01-07,desktop,912,469
2019-01-20,app,15,1564
2019-01-13,mobile,1297,296
2019-01-08,mobile,1290,310
2019-01-26,app,62,894
2019-01-11,mobile,519,1062
2019-01-11,mobile,24,1025
2019-01-13,app,1246,1537
2019-01-03,desktop,634,1157
2019-01-09,mobile,665,168
2019-01-04,app,593,1783
2019-01-11,desktop,1070,1671
2019-01-07,mobile,1340,884
2019-01-26,desktop,1791,1822
2019-01-17,desktop,1164,897
2019-01-30,mobile,1291,1636
2019-01-13,app,1500,523
2019-01-09,app,851,1624
2019-01-05,mobile,40,1162
2019-01-17,desktop,1250,420
2019-01-21,app,953,347
2019-01-20,desktop,1759,1651
2019-01-05,desktop,1168,313
2019-01-22,app,829,286
2019-01-30,desktop,482,696
2019-01-22,desktop,994,1566
2019-01-06,mobile,1712,1265
2019-01-23,app,643,547
2019-01-22,app,1642,1920
2019-01-22,desktop,110,818
2019-01-12,app,1844,183
2019-01-27,mobile,1348,759
2019-01-15,desktop,1938,1498
2019-01-14,desktop,1846,1953
2019-01-15,app,1147,348
2019-01-03,app,1159,909
2019-01-15,desktop,1217,795
2019-01-03,app,1070,1598
2019-01-18,app,281,173
2019-01-25,app,704,284
2019-01-01,desktop,864,1720
2019-01-09,app,1765,1192
2019-01-29,app,438,544
2019-01-20,app,1591,1514
2019-01-14,desktop,1143,722
2019-01-01,app,939,584
2019-01-17,app,524,851
2019-01-29,app,424,1996
2019-01-06,desktop,192,1323
2019-01-08,app,947,1654
2019-01-07,desktop,155,1077
2019-01-30,app,332,826
2019-01-26,mobile,1266,1604
2019-01-03,desktop,840,177
2019-01-02,desktop,1856,1112
2019-01-01,mobile,1712,287
2019-01-28,mobile,1432,1024
2019-01-05,mobile,1152,98
2019-01-06,mobile,167,1265
2019-01-14,app,1973,798
2019-01-15,desktop,1382,1968
2019-01-26,app,1512,606
2019-01-25,mobile,1262,1516
2019-01-13,app,642,926
2019-01-28,mobile,141,1107
2019-01-19,app,1383,1705
2019-01-16,app,1032,1495
2019-01-09,desktop,1078,179
2019-01-04,desktop,41,1544
2019-01-08,mobile,1696,51
2019-01-24,desktop,910,559
2019-01-17,app,710,1420
2019-01-06,desktop,1310,1111
2019-01-19,desktop,697,425
2019-01-20,mobile,1338,870
2019-01-22,mobile,1518,1294
2019-01-27,app,1594,559
2019-01-16,desktop,606,1751
2019-01-11,mobile,622,808
2019-01-24,mobile,1474,1799
2019-01-04,mobile,415,221
2019-01-30,app,1016,1901
2019-01-03,app,939,855
2019-01-13,desktop,1267,454
2019-01-11,app,228,1764
2019-01-26,app,1165,1056
2019-01-11,desktop,776,1198
2019-01-12,desktop,1257,374
2019-01-05,desktop,476,950
2019-01-14,desktop,1562,597
2019-01-04,desktop,898,358
2019-01-09,app,1132,599
2019-01-10,app,527,83
2019-01-27,app,513,866
2019-01-09,app,519,1176
2019-01-12,desktop,1949,160
2019-01-02,mobile,421,873
2019-01-06,desktop,1557,1663
2019-01-30,desktop,1416,1213
2019-01-07,mobile,1276,363
2019-01-16,mobile,758,320
2019-01-29,desktop,687,1746
2019-01-06,mobile,732,1059
2019-01-26,desktop,802,452
2019-01-29,desktop,320,70
2019-01-19,mobile,1155,1338
2019-01-09,app,875,1300
2019-01-26,app,1831,722
2019-01-30,mobile,548,1676
2019-01-24,mobile,1384,234
2019-01-05,desktop,1792,1904
2019-01-24,mobile,1747,1016
2019-01-15,mobile,1993,1283
2019-01-09,desktop,1364,1740
2019-01-14,desktop,459,1473
2019-01-27,app,267,1913
2019-01-19,app,724,717
2019-01-09,mobile,387,1880
2019-01-13,mobile,481,1480
2019-01-12,desktop,292,517
2019-01-24,app,619,1908
2019-01-04,mobile,797,591
2019-01-06,mobile,190,610
2019-01-26,app,1070,1889
2019-01-01,desktop,249,1437
2019-01-23,desktop,1640,575
2019-01-01,mobile,731,1555
2019-01-12,desktop,888,1442
2019-01-16,app,1913,374
2019-01-04,app,1752,1068
2019-01-29,app,1808,1323
2019-01-14,app,1814,1096
2019-01-28,mobile,1052,37
2019-01-10,desktop,310,1590
2019-01-22,app,61,609
2019-01-23,desktop,1332,600
2019-01-06,desktop,1019,1373
2019-01-30,app,532,907
2019-01-04,desktop,1637,1804
2019-01-22,mobile,461,219
2019-01-26,mobile,390,1730
2019-01-19,mobile,1052,459
2019-01-22,mobile,1045,8
2019-01-07,mobile,243,529
2019-01-19,app,1535,1871
2019-01-30,desktop,1948,1285
2019-01-14,app,508,82
2019-01-04,desktop,1390,998
2019-01-21,app,604,1853
2019-01-21,desktop,1785,1382
2019-01-22,mobile,744,1329
2019-01-24,desktop,446,310
2019-01-22,mobile,1954,219
2019-01-17,desktop,1863,1062
2019-01-03,mobile,655,225
2019-01-06,mobile,1884,1167
2019-01-10,desktop,1332,1118
2019-01-14,mobile,1527,207
2019-01-11,mobile,1581,684
2019-01-09,app,885,63
2019-01-21,desktop,1339,1317
2019-01-10,app,896,884
2019-01-03,app,1928,1583
2019-01-16,app,1733,1277
2019-01-03,app,1241,1178
2019-01-15,mobile,633,402
2019-01-07,desktop,222,147
2019-01-29,desktop,855,292
2019-01-02,mobile,166,834
2019-01-10,desktop,609,27
2019-01-07,desktop,250,506
2019-01-18,desktop,759,321
2019-01-03,app,1379,1620
2019-01-15,mobile,522,1413
2019-01-19,app,464,736
2019-01-01,app,775,74
2019-01-05,desktop,1702,436
2019-01-06,mobile,793,371
2019-01-15,app,785,487
2019-01-06,mobile,1095,1486
2019-01-08,app,1494,162
2019-01-01,app,128,1803
2019-01-09,desktop,180,1479
2019-01-08,mobile,345,719
2019-01-20,app,751,181
2019-01-20,app,869,94
2019-01-30,mobile,1770,1431
2019-01-08,mobile,1347,798
2019-01-07,mobile,1025,1902
2019-01-28,desktop,940,1072
2019-01-19,mobile,223,1865
2019-01-02,desktop,1716,1213
2019-01-06,mobile,606,1686
2019-01-23,mobile,132,452
2019-01-27,desktop,1867,1882
2019-01-26,mobile,116,1564
2019-01-03,app,390,1929
2019-01-07,app,1484,102
2019-01-21,desktop,494,1382
2019-01-24,desktop,1278,1032
2019-01-06,desktop,1630,648
2019-01-04,desktop,1819,1695
2019-01-05,desktop,974,314
2019-01-19,app,1579,343
2019-01-20,app,1790,1993
2019-01-15,mobile,342,467
2019-01-30,app,848,757
2019-01-02,app,1992,3
2019-01-26,desktop,754,565
2019-01-14,app,978,592
2019-01-15,app,56,1916
2019-01-08,mobile,1310,355
2019-01-16,desktop,1022,1929
2019-01-21,mobile,113,1650
2019-01-26,desktop,1376,1644
2019-01-27,app,1569,1191
2019-01-12,app,1866,2
2019-01-18,mobile,1984,1050
2019-01-04,mobile,817,304
2019-01-06,desktop,1594,1895
2019-01-18,mobile,1797,173
2019-01-10,desktop,1920,1263
2019-01-24,mobile,49,32
2019-01-09,mobile,529,1668
2019-01-08,mobile,871,234
2019-01-02,desktop,63,972
2019-01-28,app,1008,791
2019-01-28,desktop,1112,1774
2019-01-11,mobile,126,516
2019-01-04,mobile,1287,877
2019-01-06,desktop,1334,709
2019-01-15,app,1778,1242
2019-01-29,desktop,276,1839
2019-01-22,app,369,1920
2019-01-29,app,992,1005
2019-01-28,app,1716,1155
2019-01-18,app,1118,824
2019-01-19,app,292,1799
2019-01-12,desktop,906,1099
2019-01-18,mobile,570,1152
2019-01-17,app,1294,1790
2019-01-16,app,1483,26
2019-01-08,app,1500,1575
2019-01-27,mobile,770,83
2019-01-07,app,467,1188
2019-01-07,mobile,186,216
2019-01-14,mobile,880,103
2019-01-18,mobile,561,225
2019-01-09,app,568,1027
2019-01-06,app,1735,1484
2019-01-09,mobile,1421,1231
2019-01-29,desktop,1951,694
2019-01-06,mobile,276,789
2019-01-25,mobile,1284,845
2019-01-01,app,1064,1197
2019-01-15,desktop,204,1248
2019-01-05,desktop,912,131
2019-01-30,mobile,1770,1719
2019-01-27,mobile,640,527
2019-01-08,desktop,73,1430
2019-01-20,mobile,924,1814
2019-01-24,mobile,36,1580
2019-01-21,mobile,824,1385
2019-01-07,app,417,58
2019-01-23,desktop,410,1371
2019-01-30,app,887,1990
2019-01-09,mobile,1928,934
2019-01-12,app,214,1206
2019-01-28,desktop,1397,1534
2019-01-07,mobile,1821,250
2019-01-29,mobile,1911,37
2019-01-13,desktop,1103,1214
2019-01-13,app,401,521
2019-01-26,desktop,1610,603
2019-01-15,desktop,1703,1582
2019-01-13,mobile,227,1666
2019-01-27,app,966,478
2019-01-19,desktop,1667,1820
2019-01-12,desktop,1690,129
2019-01-27,desktop,867,552
2019-01-18,app,837,53
2019-01-18,desktop,51,857
2019-01-21,desktop,1537,1726
2019-01-14,mobile,1819,201
2019-01-14,app,704,471
2019-01-17,desktop,529,565
2019-01-26,app,522,1951
2019-01-20,desktop,778,836
2019-01-18,desktop,1870,892
2019-01-13,desktop,1961,967
2019-01-06,desktop,827,1090
2019-01-17,desktop,439,1474
2019-01-22,desktop,1296,945
2019-01-22,desktop,1401,763
2019-01-30,desktop,919,555
2019-01-01,desktop,683,1311
2019-01-08,mobile,178,662
2019-01-22,app,1987,57
2019-01-14,app,1605,587
2019-01-15,desktop,1923,115
2019-01-19,mobile,446,914
2019-01-06,app,1852,166
2019-01-03,mobile,1253,84
2019-01-26,desktop,906,792
2019-01-28,app,637,928
2019-01-04,mobile,1597,687
2019-01-25,mobile,1969,1154
2019-01-03,desktop,725,204
2019-01-06,app,857,877
2019-01-12,app,1801,1756
2019-01-02,app,453,141
2019-01-20,app,239,1921
2019-01-15,desktop,155,1538
2019-01-15,desktop,1750,548
2019-01-17,app,256,1681
2019-01-10,app,461,1706
2019-01-10,desktop,286,370
2019-01-02,desktop,1298,58
2019-01-20,app,1028,363
2019-01-07,app,1464,215
2019-01-05,app,972,1025
2019-01-20,mobile,1664,1954
2019-01-08,mobile,275,979
2019-01-06,mobile,1251,974
2019-01-07,mobile,1491,115
2019-01-16,desktop,1399,109
2019-01-15,desktop,1385,463
2019-01-26,app,796,143
2019-01-06,mobile,1509,73
2019-01-29,mobile,558,155
2019-01-20,app,1402,6
2019-01-03,app,1259,1738
2019-01-08,desktop,725,1828
2019-01-03,app,753,1224
2019-01-27,mobile,1079,838
2019-01-12,app,1221,135
2019-01-18,desktop,906,1189
2019-01-08,mobile,142,1525
2019-01-27,mobile,753,1507
2019-01-04,desktop,1136,1223
2019-01-08,desktop,196,1218
2019-01-14,desktop,225,1272
2019-01-16,app,1143,1600
2019-01-25,mobile,1088,536
2019-01-07,desktop,783,877
2019-01-13,desktop,1467,401
2019-01-17,mobile,998,910
2019-01-12,app,634,652
2019-01-14,app,1998,302
2019-01-17,desktop,1048,514
2019-01-03,desktop,1500,622
2019-01-07,desktop,154,237
2019-01-15,app,427,55
2019-01-08,desktop,1227,621
2019-01-04,desktop,210,824
2019-01-20,desktop,1337,460
2019-01-16,app,1381,1130
2019-01-03,mobile,1608,918
2019-01-21,mobile,1183,1526
2019-01-04,app,1010,776
2019-01-24,app,9,1561
2019-01-29,mobile,926,1973
2019-01-08,desktop,443,1366
2019-01-12,desktop,1028,932
2019-01-06,desktop,409,1068
2019-01-25,mobile,516,1566
2019-01-12,mobile,1991,862
2019-01-03,mobile,1404,1577
2019-01-27,mobile,13,258
2019-01-25,mobile,1985,1265
2019-01-11,mobile,268,1707
2019-01-15,desktop,1653,1815
2019-01-11,app,1828,886
2019-01-01,mobile,48,1606
2019-01-10,app,1508,626
2019-01-30,mobile,1252,1280
2019-01-02,app,5,136
2019-01-23,app,923,823
2019-01-02,app,847,1578
2019-01-28,app,587,1063
2019-01-27,desktop,1953,1893
2019-01-14,mobile,1248,1074
2019-01-16,app,701,1541
2019-01-14,app,1516,1553
2019-01-26,mobile,1888,1137
2019-01-26,app,913,1779
2019-01-17,desktop,1768,1075
2019-01-16,mobile,212,432
2019-01-10,mobile,1400,1863
2019-01-02,mobile,1653,1618
2019-01-06,mobile,1942,3
2019-01-08,app,846,841
2019-01-06,desktop,1828,132
2019-01-13,app,1101,1795
2019-01-14,app,1018,400
2019-01-22,desktop,947,865
2019-01-01,mobile,1962,1802
2019-01-10,app,647,67
2019-01-02,app,723,1609
2019-01-21,desktop,1447,1225
2019-01-20,mobile,1636,1364
2019-01-07,desktop,1546,1787
2019-01-22,mobile,1787,1481
2019-01-08,mobile,9,1115
2019-01-21,app,1777,1718
2019-01-29,desktop,95,1761
2019-01-28,desktop,308,1906
2019-01-07,desktop,655,909
2019-01-17,mobile,778,1978
2019-01-17,app,909,1606
2019-01-21,app,356,629
2019-01-23,desktop,1253,1492
2019-01-04,mobile,577,1712
2019-01-18,app,273,425
2019-01-02,mobile,1053,344
2019-01-29,app,1895,1000
2019-01-23,mobile,797,215
2019-01-27,desktop,1756,1045
2019-01-06,desktop,1299,100
2019-01-30,mobile,1278,1864
2019-01-01,app,1596,1305
2019-01-10,desktop,281,1608
2019-01-29,desktop,627,1971
2019-01-16,mobile,403,1755
2019-01-09,app,1636,1394
2019-01-24,app,721,49
2019-01-20,app,226,43
2019-01-03,desktop,484,536
2019-01-29,mobile,1650,1934
2019-01-13,desktop,1570,1405
2019-01-25,app,109,1972
2019-01-17,app,1688,1525
2019-01-04,mobile,1155,169
2019-01-02,app,362,1340
2019-01-01,mobile,1384,224
2019-01-23,desktop,1492,1143
2019-01-07,desktop,1544,1435
2019-01-07,desktop,1306,1285
2019-01-10,app,1259,859
2019-01-30,desktop,1519,1068
2019-01-17,mobile,926,931
2019-01-08,desktop,165,663
2019-01-10,desktop,1819,1379
2019-01-19,desktop,1204,1917
2019-01-12,mobile,948,1598
2019-01-17,app,231,1398
2019-01-17,mobile,1441,390
2019-01-04,app,604,747
2019-01-02,app,339,1361
2019-01-24,mobile,1798,205
2019-01-06,desktop,1406,1331
2019-01-05,desktop,1336,1117
2019-01-14,desktop,1264,1174
2019-01-04,app,1332,1134
2019-01-24,desktop,923,1286
2019-01-08,desktop,654,825
2019-01-23,desktop,1691,763
2019-01-02,app,480,647
2019-01-30,desktop,1352,776
2019-01-04,app,376,1981
2019-01-07,app,1335,1858
2019-01-14,mobile,1203,90
2019-01-28,app,594,56
2019-01-19,app,1508,1720
2019-01-04,mobile,1191,323
2019-01-01,desktop,1424,660
2019-01-28,desktop,478,1363
2019-01-18,desktop,1806,324
2019-01-03,desktop,44,748
2019-01-28,app,1125,1874
2019-01-06,desktop,1153,1713
2019-01-22,app,731,174
2019-01-17,mobile,116,1537
2019-01-21,desktop,980,1315
2019-01-09,app,1517,133
2019-01-09,desktop,604,786
2019-01-26,desktop,1036,1099
2019-01-21,app,1122,1365
2019-01-15,mobile,1837,896
2019-01-19,mobile,278,662
2019-01-25,desktop,1684,301
2019-01-01,desktop,445,1693
2019-01-20,app,731,1677
2019-01-06,mobile,1217,1057
2019-01-16,desktop,1827,1891
2019-01-17,desktop,1053,1289
2019-01-22,desktop,1004,1013
2019-01-01,desktop,385,1570
2019-01-18,desktop,18,357
2019-01-17,app,1142,19
2019-01-10,app,194,624
2019-01-03,app,970,367
2019-01-13,desktop,1070,1472
2019-01-09,app,1390,1430
2019-01-14,desktop,786,171
2019-01-07,desktop,1591,168
2019-01-22,mobile,1400,416
2019-01-23,app,802,1883
2019-01-10,mobile,1711,1057
2019-01-28,mobile,106,1718
2019-01-08,desktop,1441,596
2019-01-14,mobile,1734,73
2019-01-19,app,635,1533
2019-01-06,mobile,1048,1675
2019-01-21,mobile,515,1761
2019-01-17,desktop,416,288
2019-01-28,mobile,1393,1201
2019-01-24,desktop,38,1990
2019-01-06,desktop,1502,476
2019-01-03,desktop,1913,603
2019-01-27,app,574,273
2019-01-11,app,1465,1277
2019-01-26,mobile,628,1399
2019-01-03,desktop,468,701
2019-01-12,mobile,1562,1352
2019-01-27,desktop,1027,793
2019-01-18,app,1364,964
2019-01-03,app,659,755
2019-01-01,desktop,241,1167
2019-01-28,app,1806,987
2019-01-18,app,477,31
2019-01-28,desktop,1588,1836
2019-01-13,mobile,852,9
2019-01-16,mobile,270,1479
2019-01-25,mobile,919,358
2019-01-13,desktop,1,1255
2019-01-15,mobile,1710,1525
2019-01-16,app,443,1650
2019-01-19,app,1538,1897
2019-01-18,app,127,1613
2019-01-26,app,987,638
2019-01-17,desktop,296,409
2019-01-04,mobile,461,225
2019-01-25,mobile,794,535
2019-01-10,desktop,810,123
2019-01-01,mobile,855,1532
2019-01-08,mobile,1315,1815
2019-01-14,app,1635,1370
2019-01-16,desktop,1655,1139
2019-01-08,desktop,80,55
2019-01-21,app,1751,45
2019-01-24,mobile,798,1735
2019-01-13,desktop,589,1429
2019-01-27,app,965,687
2019-01-03,desktop,1427,980
2019-01-10,desktop,1009,1422
2019-01-18,mobile,956,984
2019-01-15,app,638,1929
2019-01-30,desktop,147,253
2019-01-25,app,1436,1143
2019-01-03,desktop,1120,1302
2019-01-10,desktop,355,1750
2019-01-17,desktop,1513,641
2019-01-24,desktop,843,11
2019-01-12,mobile,872,828
2019-01-03,desktop,1760,159
2019-01-27,mobile,617,557
2019-01-25,app,621,981
2019-01-10,mobile,1495,1875
2019-01-25,app,509,1552
2019-01-01,desktop,490,1014
2019-01-26,mobile,642,1939
2019-01-20,app,591,1506
2019-01-03,mobile,287,1083
2019-01-23,desktop,1623,1822
2019-01-28,app,111,602
2019-01-23,app,990,971
2019-01-26,mobile,1114,1278
2019-01-09,app,1962,118
2019-01-30,app,429,1655
2019-01-11,mobile,1229,184
2019-01-06,app,361,1952
2019-01-04,app,1082,823
2019-01-16,app,162,738
2019-01-11,mobile,1298,1453
2019-01-02,desktop,1943,1240
2019-01-10,mobile,250,1724
2019-01-12,app,1880,773
2019-01-16,desktop,66,102
2019-01-04,mobile,893,681
2019-01-07,app,106,1262
2019-01-30,mobile,484,1817
2019-01-04,desktop,508,18
2019-01-10,mobile,1117,1450
2019-01-21,mobile,1488,21
2019-01-29,desktop,1151,628
2019-01-04,app,1705,416
2019-01-22,app,723,1961
2019-01-23,mobile,245,1395
2019-01-15,mobile,1498,204
2019-01-19,app,512,720
2019-01-01,desktop,1379,1681
2019-01-24,desktop,479,1948
2019-01-21,mobile,219,1991
2019-01-12,desktop,1642,1625
2019-01-22,app,1743,1855
2019-01-19,desktop,472,752
2019-01-19,app,1068,151
2019-01-23,app,384,1606
2019-01-02,mobile,1467,170
2019-01-07,mobile,1104,1092
2019-01-22,desktop,1695,664
2019-01-03,mobile,1713,964
2019-01-20,desktop,229,1446
2019-01-03,mobile,957,904
2019-01-23,app,36,1929
2019-01-01,mobile,479,1798
2019-01-07,mobile,1792,1474
2019-01-10,desktop,1260,254
2019-01-26,mobile,1547,91
2019-01-20,app,1681,824
2019-01-20,app,168,443
2019-01-04,app,1180,304
2019-01-15,desktop,356,1655
2019-01-07,app,635,1091
2019-01-12,app,1086,1994
2019-01-06,app,844,199
2019-01-24,app,1215,1247
2019-01-03,mobile,675,460
2019-01-16,desktop,286,244
2019-01-12,app,54,1123
2019-01-01,mobile,40,90
2019-01-24,app,303,1002
2019-01-19,mobile,99,128
2019-01-12,app,1888,697
2019-01-24,mobile,1060,1717
2019-01-26,desktop,857,1267
2019-01-14,mobile,1729,1692
2019-01-15,mobile,535,868
2019-01-20,app,1469,1375
2019-01-28,app,1126,1866
2019-01-23,desktop,761,1385
2019-01-09,mobile,608,510
2019-01-06,desktop,29,792
2019-01-15,desktop,692,1853
2019-01-23,mobile,1263,246
2019-01-07,app,961,231
2019-01-29,desktop,1534,90
2019-01-17,app,1683,1089
2019-01-09,mobile,622,415
2019-01-21,mobile,2000,1917
2019-01-18,mobile,1445,220
2019-01-07,mobile,715,1001
2019-01-26,app,1014,1908
2019-01-29,mobile,1198,1021
2019-01-19,desktop,1355,1152
2019-01-16,desktop,424,808
2019-01-07,app,877,273
2019-01-09,mobile,1495,737
2019-01-05,mobile,725,1301
2019-01-15,desktop,1797,918
2019-01-24,mobile,631,1614
2019-01-07,desktop,991,1273
2019-01-16,mobile,196,1561
2019-01-17,mobile,1652,400
2019-01-15,app,1361,585
2019-01-10,app,107,416
2019-01-23,app,142,1135
2019-01-11,app,1575,50
2019-01-13,mobile,442,197
2019-01-22,desktop,1409,1316
2019-01-29,desktop,246,293
2019-01-11,app,23,118
2019-01-18,desktop,744,189
2019-01-14,app,30,1224
2019-01-23,desktop,453,167
2019-01-06,mobile,1356,1781
2019-01-03,mobile,1232,596
2019-01-01,mobile,1963,379
2019-01-05,app,205,243
2019-01-30,mobile,761,1174
2019-01-22,app,1560,1809
2019-01-23,desktop,50,1623
2019-01-08,desktop,585,648
2019-01-29,mobile,962,1422
2019-01-26,app,770,1901
2019-01-21,app,71,1502
2019-01-06,mobile,1710,564
2019-01-15,app,447,418
2019-01-17,mobile,613,961
2019-01-06,app,1999,688
2019-01-21,app,1630,304
2019-01-08,desktop,1550,1684
2019-01-17,desktop,676,1728
2019-01-02,app,417,92
2019-01-07,mobile,1885,920
2019-01-03,mobile,1941,367
2019-01-24,app,503,890
2019-01-16,mobile,566,271
2019-01-11,desktop,801,1561
2019-01-15,mobile,1475,524
2019-01-18,desktop,203,1549
2019-01-05,mobile,204,1741
2019-01-05,desktop,1805,47
2019-01-24,mobile,474,1040
2019-01-18,desktop,104,1754
2019-01-29,mobile,1752,202
2019-01-21,desktop,508,841
2019-01-13,app,1014,1526
2019-01-23,desktop,342,726
2019-01-08,app,1483,1828
2019-01-09,app,1492,524
2019-01-29,mobile,1155,850
2019-01-30,mobile,567,688
2019-01-09,desktop,1646,329
2019-01-06,app,735,1075
2019-01-08,mobile,179,898
2019-01-11,desktop,563,1203
2019-01-08,app,1539,481
2019-01-27,desktop,509,133
2019-01-27,mobile,451,1140
2019-01-16,mobile,125,1787
2019-01-05,app,676,642
2019-01-14,desktop,1820,164
2019-01-30,app,340,366
2019-01-19,app,5,907
2019-01-17,app,904,1025
2019-01-04,app,137,1249
2019-01-23,app,1488,214
2019-01-16,mobile,19,832
2019-01-19,mobile,1190,640
2019-01-02,mobile,1734,86
2019-01-02,desktop,732,1195
2019-01-15,app,295,1665
2019-01-09,mobile,1635,1587
2019-01-04,desktop,1088,1242
2019-01-22,mobile,65,782
2019-01-03,desktop,1814,450
2019-01-07,app,1921,1266
2019-01-23,mobile,291,425
2019-01-12,app,510,957
2019-01-17,app,578,398
2019-01-24,desktop,1940,1740
2019-01-25,mobile,1368,1928
2019-01-01,desktop,920,146
2019-01-20,app,502,1408
2019-01-22,mobile,1004,1123
